ID,Organisation Name,Type of Data Provided,Data provided to customer,Sensitive or Non-Sensitive,Legal Basis for Provision of Data (Dissemination),Purpose,Frequency,NIC Number,MR Number (where relevant),Patient Opt-Outs applied,Common law duty of confidentiality
SystemAccess0029,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,System Access,DARS-NIC-10328-S0H5J-v8.6,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0030,LONDON BOROUGH OF SUTTON,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-103333-G9P5T-v4.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0031,LONDON BOROUGH OF SUTTON,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-103333-G9P5T-v4.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0032,LONDON BOROUGH OF SUTTON,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-103333-G9P5T-v4.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0033,LONDON BOROUGH OF SUTTON,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-103333-G9P5T-v4.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0034,LONDON BOROUGH OF SUTTON,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-103333-G9P5T-v4.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0035,LONDON BOROUGH OF RICHMOND UPON THAMES,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10459-G9T3P-v9.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0036,LONDON BOROUGH OF RICHMOND UPON THAMES,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10459-G9T3P-v9.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0037,LONDON BOROUGH OF RICHMOND UPON THAMES,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10459-G9T3P-v9.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0038,LONDON BOROUGH OF RICHMOND UPON THAMES,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10459-G9T3P-v9.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0039,LONDON BOROUGH OF RICHMOND UPON THAMES,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10459-G9T3P-v9.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0040,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10620-V9D8R-v5.5,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0041,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10620-V9D8R-v5.5,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0042,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10620-V9D8R-v5.5,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0043,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10620-V9D8R-v5.5,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0044,NEWCASTLE CITY COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10912-D5Y1L-v7.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0045,NEWCASTLE CITY COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10912-D5Y1L-v7.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0046,NEWCASTLE CITY COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10912-D5Y1L-v7.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0047,NEWCASTLE CITY COUNCIL,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10912-D5Y1L-v7.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0048,NEWCASTLE CITY COUNCIL,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10912-D5Y1L-v7.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0049,ROYAL BOROUGH OF GREENWICH,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10929-K8H5K-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0050,ROYAL BOROUGH OF GREENWICH,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10929-K8H5K-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0051,ROYAL BOROUGH OF GREENWICH,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10929-K8H5K-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0052,ROYAL BOROUGH OF GREENWICH,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10929-K8H5K-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0053,ROYAL BOROUGH OF GREENWICH,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10929-K8H5K-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0054,SUFFOLK COUNTY COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10932-H7Y6B-v10.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0055,SUFFOLK COUNTY COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10932-H7Y6B-v10.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0056,SUFFOLK COUNTY COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10932-H7Y6B-v10.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0057,SUFFOLK COUNTY COUNCIL,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10932-H7Y6B-v10.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0058,SUFFOLK COUNTY COUNCIL,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10932-H7Y6B-v10.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0059,CHESHIRE WEST AND CHESTER COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10994-B8M6V-v6.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0060,CHESHIRE WEST AND CHESTER COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10994-B8M6V-v6.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0061,CHESHIRE WEST AND CHESTER COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10994-B8M6V-v6.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0062,CHESHIRE WEST AND CHESTER COUNCIL,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10994-B8M6V-v6.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0063,CHESHIRE WEST AND CHESTER COUNCIL,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-10994-B8M6V-v6.3,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0064,National Institute for Health and Care Excellence (NICE),Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-11302-Q1L1F-v6.4,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0065,National Institute for Health and Care Excellence (NICE),Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-11302-Q1L1F-v6.4,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0066,National Institute for Health and Care Excellence (NICE),Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-11302-Q1L1F-v6.4,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0067,National Institute for Health and Care Excellence (NICE),Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,System Access,DARS-NIC-11302-Q1L1F-v6.4,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0068,ISLE OF WIGHT COUNCIL,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,System Access,DARS-NIC-113855-M5G7Q-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0069,ISLE OF WIGHT COUNCIL,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,System Access,DARS-NIC-113855-M5G7Q-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
SystemAccess0070,ISLE OF WIGHT COUNCIL,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,System Access,DARS-NIC-113855-M5G7Q-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
