ID,Organisation Name,Type of Data Provided,Data provided to customer,Sensitive or Non-Sensitive,Legal Basis for Provision of Data (Dissemination),Purpose,Frequency,NIC Number,MR Number (where relevant),Patient Opt-Outs applied,Common law duty of confidentiality
FILE0117654,University of York,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-84254-J2G1Q-v3.9,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0117655,University of York,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-84254-J2G1Q-v3.9,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0117656,University of York,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-84254-J2G1Q-v3.9,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0117657,University of York,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,Ongoing,DARS-NIC-84254-J2G1Q-v3.9,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118158,University of Bristol,Civil Registration - Deaths,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,Ongoing,DARS-NIC-319171-G7H8K-v7.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0118159,University of Bristol,Cancer Registration Data,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,Ongoing,DARS-NIC-319171-G7H8K-v7.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0118160,University of Bristol,Demographics,Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,Ongoing,DARS-NIC-319171-G7H8K-v7.2,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0118182,University of Bristol,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-119910-K6W9Q-v6.2,,No - consent provided by participants of research study,Mixture of confidential data flow(s) with consent and non-confidential data flow(s)
FILE0118183,University of Bristol,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-119910-K6W9Q-v6.2,,No - consent provided by participants of research study,Mixture of confidential data flow(s) with consent and non-confidential data flow(s)
FILE0118184,University of Bristol,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-119910-K6W9Q-v6.2,,No - consent provided by participants of research study,Mixture of confidential data flow(s) with consent and non-confidential data flow(s)
FILE0118246,Imperial College London,Emergency Care Data Set (ECDS),Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-204903-P1J7Q-v3.8,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0118260,Imperial College London,Emergency Care Data Set (ECDS),Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-204903-P1J7Q-v3.8,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0118262,Imperial College London,Emergency Care Data Set (ECDS),Identifiable,Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-204903-P1J7Q-v3.8,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0118283,University Hospitals of Derby and Burton NHS Foundation Trust,HES:Civil Registration (Deaths) bridge,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-391959-Q3C3G-v1.1,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118284,University Hospitals of Derby and Burton NHS Foundation Trust,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-391959-Q3C3G-v1.1,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118285,University Hospitals of Derby and Burton NHS Foundation Trust,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-391959-Q3C3G-v1.1,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118286,University Hospitals of Derby and Burton NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-391959-Q3C3G-v1.1,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118287,University Hospitals of Derby and Burton NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-391959-Q3C3G-v1.1,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118288,University Hospitals of Derby and Burton NHS Foundation Trust,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-391959-Q3C3G-v1.1,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118289,Southampton City Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-00574-V2H1F-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118290,Herefordshire Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-02292-T4P9N-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118291,Wirral Metropolitan Borough Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-03429-L9Y1D-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118294,Wiltshire Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-06587-S1Q6N-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118295,Cambridgeshire County Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-07763-M5K6S-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118296,Bracknell Forest Borough Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-09901-F6V6M-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118299,Devon County Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-11114-J5C4Q-v5.3,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118305,Warwickshire County Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-15721-Y4V1G-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118312,University of Oxford,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-382794-T3L3M-v2.5,,No - consent provided by participants of research study,Does not include the flow of confidential data
FILE0118319,University of Oxford,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-382794-T3L3M-v2.5,,No - consent provided by participants of research study,Does not include the flow of confidential data
FILE0118512,Torbay Council,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-18089-C7M8J-v6.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0118579,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118580,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118581,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118582,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118583,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118584,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118585,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118586,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118587,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118588,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118589,Care Quality Commission (CQC),Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118590,Care Quality Commission (CQC),Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118591,Care Quality Commission (CQC),Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118592,Care Quality Commission (CQC),Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118593,Care Quality Commission (CQC),Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118594,Care Quality Commission (CQC),Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118595,Care Quality Commission (CQC),Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
FILE0118596,Care Quality Commission (CQC),Hospital Episode Statistics Critical Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(5)(d),,Ongoing,DARS-NIC-359603-D2Q6M-v7.2,,No - Statutory exemption to flow confidential data without consent,Statutory exemption to flow confidential data without consent
