ID,Organisation Name,Type of Data Provided,Data provided to customer,Sensitive or Non-Sensitive,Legal Basis for Provision of Data (Dissemination),Purpose,Frequency,NIC Number,MR Number (where relevant),Patient Opt-Outs applied,Common law duty of confidentiality
FILE0113321,UK Biobank,Hospital Episode Statistics Admitted Patient Care,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-08472-V9S6K-v12.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0113334,UK Biobank,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-08472-V9S6K-v12.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0113338,UK Biobank,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-08472-V9S6K-v12.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0113340,UK Biobank,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-08472-V9S6K-v12.2,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0113523,University Hospitals Birmingham NHS Foundation Trust,Summary Hospital-level Mortality Indicator,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-381984-B7X3S-v7.3,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0113563,The Nuffield Trust For Research And Policy Studies In Health Services,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-226261-M2T0Q-v2.6,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0113573,The Nuffield Trust For Research And Policy Studies In Health Services,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-226261-M2T0Q-v2.6,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0113894,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113895,Royal Devon and Exeter NHS Foundation Trust,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113896,Royal Devon and Exeter NHS Foundation Trust,HES:Civil Registration (Deaths) bridge,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113897,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113898,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113899,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113900,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113901,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113902,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113903,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113904,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0113905,Royal Devon and Exeter NHS Foundation Trust,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261 - 'Other dissemination of information',,One-Off,DARS-NIC-178836-V1G3V-v0.6,,Yes - patient objections upheld,Mixture of confidential data flow(s) with support under section 251 NHS Act 2006 and non-confidential data flow(s)
FILE0114012,Royal Liverpool University Hospital,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114013,Royal Liverpool University Hospital,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114025,Royal Liverpool University Hospital,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114026,Royal Liverpool University Hospital,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114027,Royal Liverpool University Hospital,Hospital Episode Statistics Accident and Emergency,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114028,Royal Liverpool University Hospital,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114031,Royal Liverpool University Hospital,Civil Registration - Deaths,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114035,Royal Liverpool University Hospital,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114037,Royal Liverpool University Hospital,Emergency Care Data Set (ECDS),Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114040,Royal Liverpool University Hospital,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114041,Royal Liverpool University Hospital,Hospital Episode Statistics Outpatients,Anonymised - ICO code compliant,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114043,Royal Liverpool University Hospital,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,National Health Service Act 2006 - s251 - 'Control of patient information'. ,,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114049,Royal Liverpool University Hospital,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114050,Royal Liverpool University Hospital,Hospital Episode Statistics Critical Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,One-Off,DARS-NIC-161422-Q0K1M-v4.3,,Yes - patient objections upheld,Section 251 NHS Act 2006
FILE0114055,Worcestershire County Council,Primary Care Mortality Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-108067-P1C4R-v2.2,,No - deaths data flowing to Local Authorities does not require the application of patient opt outs,Does not include the flow of confidential data
FILE0114184,University of Oxford,Hospital Episode Statistics Admitted Patient Care,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-315419-F3W7K-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0114200,University of Oxford,HES:Civil Registration (Deaths) bridge,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-315419-F3W7K-v5.2,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0114247,Worcestershire County Council,Civil Registration - Births,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-108067-P1C4R-v2.2,,"No - Birth data is not considered as personal confidential information - however when handling applications for the data we treat these data as identifiable, even though patient opt outs do not apply",Does not include the flow of confidential data
FILE0114254,CHKS Limited,Summary Hospital-level Mortality Indicator,Anonymised - ICO code compliant,Non Sensitive,Health and Social Care Act 2012 - s261(1) and s261(2)(b)(ii),,Ongoing,DARS-NIC-368543-C3J4B-v5.6,,No - data flow is not identifiable,Does not include the flow of confidential data
FILE0114346,University of Oxford,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-365354-R3M0Q-v5.6,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0114351,University of Oxford,GPES Data for Pandemic Planning and Research (COVID-19),Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-365354-R3M0Q-v5.6,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0114421,University of Cambridge,GPES Data for Pandemic Planning and Research (COVID-19),Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-156334-711SX-v6.5,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0114422,University of Cambridge,Hospital Episode Statistics Admitted Patient Care,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-156334-711SX-v6.5,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0114424,University of Cambridge,Cancer Registration Data,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-156334-711SX-v6.5,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0114431,University of Cambridge,Demographics,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-156334-711SX-v6.5,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0114437,University of Cambridge,Civil Registration - Deaths,Identifiable,Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-156334-711SX-v6.5,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
FILE0114452,University of Cambridge,Hospital Episode Statistics Outpatients,Identifiable,Non Sensitive,Health and Social Care Act 2012 - s261(2)(c),,Ongoing,DARS-NIC-156334-711SX-v6.5,,No - consent provided by participants of research study,Consent (Reasonable Expectation)
